"","X","Data.Measurement.Year","Census.Tract.Code","prop.change.population.under.18","prop.change.population.young.adult","prop.change.population.middle.aged","prop.change.population.older.adulthood","prop.change.population.race.White","prop.change.population.race.Black","prop.change.population.race.Native","prop.change.population.race.Islander","prop.change.population.race.Other","prop.change.population.race.Latino","prop.change.households.Nonfamily","prop.change.housing.Owner.Occupied","prop.change.population.Owner.Occupied","prop.change.population.Renter.Occupied","prop.change.housing.householder.race.White","prop.change.housing.householder.race.Black","prop.change.housing.householder.race.Native","prop.change.housing.householder.race.Islander","prop.change.housing.householder.race.Other","prop.change.housing.owner.occupied.householder.race.White","prop.change.housing.owner.occupied.householder.race.Black","prop.change.housing.owner.occupied.householder.race.Native","prop.change.housing.owner.occupied.householder.race.Islander","prop.change.housing.owner.occupied.householder.race.Other","prop.change.housing.renter.occupied.householder.race.White","prop.change.housing.renter.occupied.householder.race.Black","prop.change.housing.renter.occupied.householder.race.Native","prop.change.housing.renter.occupied.householder.race.Islander","prop.change.housing.renter.occupied.householder.race.Other","prop.change.household.size.renter.occupied","prop.change.household.size.owner.occupied","prop.change.household.size"
"305",11,"1990-2000",1100,0.125726227795193,-0.110644541210623,0.300851770646469,-0.260297851074463,-0.157901562039493,4.80692939244663,-0.63035855206725,1.60912466843501,2.76873563218391,5.86063711001642,0.0841246812626395,0.187443946188341,0.127003043932579,-0.158895299431996,-0.0682380477107553,4.08904548366432,-0.480493273542601,0.484304932735426,1.89439461883408,-0.0531994047619048,8.375,0.875,0.40625,Inf,-0.105351297861003,4.08908045977012,-0.504310344827586,0.66551724137931,1.22068965517241,0.073784693019344,-0.0395075158227849,0.0154746721990727
"604",12,"2000-2010",1100,-0.1263203667485,0.0804042125520352,-0.0039962893285148,0.0254756983257667,-0.0670806524102601,0.520695772632377,0.259625490658716,-0.0291775318909014,0.379589823102403,0.130754987047062,0.00133907451508667,-0.0557488228266217,-0.0939350490433528,0.171897318946403,-0.0580233489500132,0.698476702508961,0.065710872162485,0.154520111509359,1.21339950372208,-0.00441024219647994,-0.435684647302905,-0.435684647302905,-0.0594744121715077,0.805809128630705,-0.130503569361374,1.04967989756722,0.176338028169014,0.307042253521127,1.32816901408451,0.0729943342273058,-0.0256300165013857,0.0136502835798349
"306",13,"1990-2000",1700,-0.0849157893443731,-0.0746113051546858,0.489063255412839,-0.240768799757197,-0.182015145945151,3.87880074740955,-0.10145474137931,1.66820765441455,-0.543596059113301,3.13448275862069,0.136621074391867,0.14554218480644,0.136435647909421,-0.129248188172182,-0.0843840034943008,2.8666870042709,-0.26028596440035,1.12667785234899,2.54446308724832,-0.059717783209041,3.12551440329218,0.237654320987654,2.57544581618656,Inf,-0.126724763979666,3.23202614379085,-0.222689075630252,0.0882352941176471,1.44852941176471,0.0310800790904598,0.011623910473205,0.0233599371183264
"605",14,"2000-2010",1700,0.358134381625065,0.0440427747983206,-0.144757229156874,-0.239602969795689,-0.32928654273311,3.2010637563031,-0.43421365691173,-0.18781697283895,0.521413276231264,0.162935565505159,-0.0550099097115174,-0.222635466707991,-0.314139274400218,0.386616584829246,-0.227960494307677,3.36401673640167,-0.168758716875872,-0.116806136680614,1.74309623430962,-0.043518048909568,0.0826732673267326,0.603960396039604,0.11043412033511,1.80693069306931,-0.358662207357859,3.24472049689441,-0.408695652173913,-0.260869565217391,1.46376811594203,0.171792152704136,-0.0406830873823076,0.0775426817932097
"307",15,"1990-2000",2200,0.22801721073619,-0.181823501632343,0.167792042147902,-0.490833863483272,-0.593717853415328,0.625789611556021,-0.826627182806204,2.80878407772622,-0.487587006960557,0.647041763341067,-0.142681147673853,0.0584909158324065,0.167181669464433,-0.0364053610590216,-0.42400654511454,0.718043535274063,-0.815360983102919,2.26195596518177,1.36953405017921,-0.415180055401662,1.82105263157895,-0.651127819548872,4.61684210526316,1.44210526315789,-0.449703779366701,0.500848484848485,-0.846649350649351,1.51590909090909,1.41527272727273,0.140779220779221,0.221052631578947,0.168349513397333
"606",16,"2000-2010",2200,-0.0837477888192578,0.0129917255774702,-0.00525487126748516,0.55480942079766,-0.196928866651276,-0.124830341698308,0.118637909107426,0.171848793432536,0.725898488337171,1.2149030600327,-0.114801864801865,0.073076923076923,0.0527481964264737,-0.0287821970020681,-0.1203095684803,-0.0811573747353563,0.192307692307692,0.439767779390421,0.625874125874126,0.0134310134310134,-0.170812603648425,0.111111111111111,0.0144927536231883,2.88888888888889,-0.346343904422343,-0.0187184372070519,0.255707762557078,0.799847792998478,0.116184677828513,0.0189759712553334,-0.0219457404527389,9.50254192996253e-05
"308",17,"1990-2000",2400,-0.0359242738224862,-0.133993199942049,0.597074782922213,-0.272109200682504,-0.161602383816816,1.76683900006082,-0.427068691906597,0.797306733167082,-0.249732810830068,6.64438902743142,0.124820654347025,0.167666269921909,0.169584236130984,-0.107222043900151,-0.0861728711119026,2.33190118152524,-0.16702470461869,0.348626668712598,2.20849743406134,-0.0593823213153979,Inf,0.188946015424165,0.66452442159383,7.56041131105398,-0.113633586666993,2.23774380600949,-0.168687401159726,0.225092250922509,1.60332103321033,0.0322969845435658,0.0363171322335215,0.0393037779987552
"607",18,"2000-2010",2400,-0.0610287013356066,0.190374812593703,-0.165377707342842,0.00390998593530239,-0.155257579126825,2.82022633744856,-0.405925925925926,-0.421356421356421,-0.108888888888889,-0.0646734520780323,0.0354031510658016,-0.194834310546517,-0.201733987668302,0.158604141776185,-0.100216405245084,2.08155699721965,-0.568582020389249,-0.0864089843537044,0.426997932558637,-0.00942195059842118,0.0716253443526171,-0.35702479338843,0.0716253443526171,0.428833792470156,-0.137350907022231,1.96655594141628,-0.641428991473096,-0.16731843575419,0.380381202760434,-0.00899020953519347,-0.0251186103458832,-0.0217975652954002
"309",19,"1990-2000",2700,0.113116302777212,-0.163241918146392,0.0478951815594886,-0.0662036107708632,-0.458048279552785,-0.0728176722945967,-0.798820952258231,3.98829365906533,-0.723378809355067,1.28673517599811,0.0175861361771943,-0.0136753361826331,-0.00903839006136367,0.0125453903464456,-0.284897665494084,-0.042659994900561,-0.685141509433962,3.72287735849057,0.700235849056604,-0.240467068053275,0.00518048820920882,-0.589569160997732,5.46428571428571,0.675925925925926,-0.454848754448399,-0.130174189923207,-0.816370106761566,3.00647039792947,0.836298932384342,0.0367992160503378,0.0297735501135622,0.0327358490566037
"608",20,"2000-2010",2700,-0.151434510184214,0.294522807423756,-0.117573483427142,0.194297805991759,0.460750491102795,-0.0698221587813843,2.93310104529617,-0.258723127046361,0.529539295392954,1.1263180680962,0.159820627802691,-0.106384479717813,-0.181340153794299,0.348056982203324,0.455522388059702,-0.113133333333333,1.915,-0.265066666666667,1.35555555555556,0.536892850645807,-0.185599200649472,0.581589958158996,0.0104602510460252,0.52510460251046,0.607551487414188,-0.00392119957337343,5.10869565217391,-0.472761387163561,3.79968944099379,0.0612050353738334,-0.0991367192022094,-0.0277457501847745
"310",21,"1990-2000",3200,0.078513554942408,-0.169735801297263,0.0124773970095767,0.109736654021661,-0.31446717100962,-0.0301757223130424,-0.461764089671066,9.88072895416837,1.03211517165006,-0.219030247758018,0.124634627149752,0.0574385331296014,0.0725577389179336,-0.17174217101676,-0.263497048789733,0.00104181136268928,-0.351437699680511,31.1038338658147,-0.0271565495207668,-0.206896551724138,0.00935251798561159,-0.54,Inf,-0.08,-0.679635761589404,0.0134398130112973,0.139072847682119,13.8079470198675,NA,-0.0194252294536116,0.0171830985915493,0.00496816540975277
"609",22,"2000-2010",3200,-0.0912668647170873,0.0803269578104015,-0.0843715166218609,0.210264900662252,0.210264900662252,-0.0757661414663514,0.52554399243141,-0.299509386961541,-0.43046357615894,3.57663197729423,-0.00333283800709031,-0.165485339646695,-0.234404858630378,0.718480438533029,0.220446211847338,-0.0974625144175317,0.0830449826989619,-0.310789556464297,1.43685121107266,0.360109289617486,-0.183015318462779,0.730418943533698,-0.351092896174863,0.622267759562842,0.582809224318658,-0.0405036644316233,-0.525157232704403,-0.397314949201742,Inf,0.122123048145738,-0.0677413865781832,0.00745686723089376
"311",23,"1990-2000",3300,0.0839769749663687,-0.17329014912985,0.0813122685387234,-0.0852452306782782,-0.357669100434975,-0.135103944467783,-0.0280730575956707,3.24986236544025,3.10369153459606,0.137865688668483,-0.166666666666667,0.254982078853047,0.249401835939339,-0.107530191092769,-0.31799853372434,-0.101455894947188,0.475806451612903,3.35714285714286,Inf,-0.399510712432352,-0.0726729716276755,-0.60801393728223,20.1672473867596,Inf,-0.311515899969126,-0.10539435248296,1.82278481012658,2.03992210321324,Inf,0.125075605295087,0.0880992430613961,0.108381859075084
"610",24,"2000-2010",3300,-0.163462750731942,0.262223641880946,0.0312107213923151,0.142786612618231,0.143458840037418,-0.0924929840972872,-0.14851193569622,0.0808091770504589,-0.808945891388902,2.18187645081939,0.210738255033557,-0.0829689217314034,-0.0400513445887073,0.0577292657006677,0.632027725822423,-0.10407887206701,0.335011185682327,0.218120805369128,0.271439224459359,0.767753623188406,-0.174144087376602,0.247826086956522,0.247826086956522,3.99130434782609,0.554098360655738,-0.0674571595310095,0.295081967213115,0.202576112412178,-0.691647150663544,-0.0540230426135362,-0.0131064902331443,-0.0371232833842119
"312",25,"1990-2000",3800,0.208672291800674,-0.0120230834037922,0.117715088410884,-0.265177065089252,-0.0952988485516631,0.0410244720707452,0.146191905950015,0.418643661634316,2.71147855260005,1.77229343105796,0.0303428163672195,0.0129988331388566,0.109645269015658,0.0856503877180325,-0.12166163014394,0.0868281968563387,-0.522170361726955,0.617269544924154,2.50408401400233,-0.0631551362683438,-0.0566037735849057,NA,0.650943396226415,Inf,-0.128566018072519,0.0936150666054203,-0.521543408360129,0.617938737519039,2.10996784565916,0.10179672545783,0.0996985597856424,0.101818930606081
"611",26,"2000-2010",3800,-0.451888854992882,0.0514923768220505,-0.267871264908306,0.349899755431691,-0.024750680153763,0.388919791362708,0.208622962607862,0.0802138128060946,-0.124790268456376,-0.0890674222709217,0.0373760326190831,-0.226002787976361,-0.293840558901232,0.0165099344775447,-0.00836885644377846,0.214665040008612,1.67533818938606,0.023519534575726,-0.513574874657081,-0.0089692915779873,-1,NA,0.645962732919255,-0.769565217391304,-0.00351942031016429,0.229630445227418,1.61491031390135,-0.00626624906213471,-0.485957801540761,0.017269152643964,-0.0466784374310307,0.00786320096562405
"313",27,"1990-2000",5901,0.230274240280305,0.0768745938921378,0.520123058675266,-0.359684902767691,-0.372838097255929,1.16785974720467,0.0341730785141061,0.0217448138675759,Inf,1.86021327829377,-0.043886471320683,-0.436789328639911,-0.424813849590469,0.0295775974974323,-0.342348514844774,1.02028263050375,-0.00753675098873218,0.506923790335476,2.20828936006908,-0.09375,-0.09375,NA,-0.395833333333333,Inf,-0.349267404186637,1.00596867339979,-0.0331752640912946,0.555419135571807,2.05437692078913,0.112035091996924,0.138621794871795,0.106498523583478
"612",28,"2000-2010",5901,-0.0334807327858496,-0.111534631733353,-0.121747332531434,0.292765340976702,-0.0174994652474417,0.234574042110813,-0.0877795680225996,-0.260008686039166,-0.77695709218135,-0.650616345973263,0.0129697413231092,-0.31423385348938,-0.414230747142939,-0.036793566606635,-0.165831995029318,0.508497898206671,-0.0318595578673603,-0.21924157892529,-0.691955313866887,-0.131221719457014,1.35294117647059,Inf,3.23529411764706,-1,-0.16181699786356,0.492208012675419,-0.096637537993921,-0.261782786885246,-0.688056655121227,-0.0418882978723404,-0.135654261704682,-0.0470932377021595
"314",29,"1990-2000",5902,0.391318298468286,-0.0358083346292095,9.92078104706315e-05,-0.475363479596924,-0.583509310328454,0.76018360582583,-0.537605390743977,-0.495430937372274,0.866495312972483,3.98917159848518,-0.181020259846234,-0.0822264494251923,-0.306066472853384,0.0400857311179647,-0.332747553113654,0.4597255915689,-0.324815031152648,-0.391953498974242,2.32398753894081,-0.0965859982713915,0.406108597285068,-1,-0.456730769230769,Inf,-0.363449106350615,0.458715596330275,-0.309757563614506,-0.386100386100386,2.18219461697723,0.334662973827824,0.00504807692307682,0.299858171551139
"613",30,"2000-2010",5902,-0.115095500261434,0.0180187228628685,-0.00683716092611358,0.383197564717265,0.368054571144002,-0.0219852576013749,-0.450170075809576,-0.470347320733995,2.51588492808005,-0.0936415128814179,0.0394012016163659,-0.0475393076218007,0.126412713302957,-0.0462371533803374,-0.00842332307480632,0.208833372412764,-0.381372065148417,-0.215398716773602,0.634586006721662,0.0714476853090714,-0.438343834383438,NA,-0.485148514851485,3.63366336633663,-0.0190933077476613,0.248484848484849,-0.384522144522144,-0.193939393939394,0.530929989550679,-0.081774401571356,0.0946391936490946,-0.0675282988604703
"315",31,"1990-2000",6800,0.340435630126013,-0.0451863470012696,0.127220436954197,-0.28551887031863,-0.185821546773452,0.149948162562779,-0.424972169762669,0.78094430436472,0.0531032937485995,5.82292274823036,-0.0411775719435828,0.0580893722076524,-0.0362968419796988,0.0341613916521433,-0.0939874067403019,-0.052514999302358,0.0187358727501045,0.65591224737311,4.94262592437561,-0.0214632325494587,-0.426900584795322,Inf,0.719298245614035,Inf,-0.104085659027926,-0.0402999700574352,-0.0119574271170755,0.656627937516415,4.9160573808422,0.11487923574087,-0.0409215810610864,0.0976005013668325
"614",32,"2000-2010",6800,-0.314048776086582,0.0529254482541679,-0.0205259458513626,0.131703988100708,0.138173085085049,-0.233730629063881,0.0574287380622584,0.110032286524131,-0.0672936259143154,-0.367381763663623,0.0497994691119692,0.160072055137845,0.197657555822813,-0.0127458880982505,0.0352733903420523,-0.136940934065934,0.0284279336734695,0.427030935613682,-0.477623906705539,-0.0205004522158578,0.838709677419355,-1,0.608870967741935,-1,0.0389717100303842,-0.138211725406298,0.084839357429719,0.424863633639034,-0.463172276735809,-0.0808257661186619,-0.0329896188950046,-0.072968853339947
"316",33,"1990-2000",7700,-0.0509322648195876,0.036360783116178,0.066472297705314,-0.269582312091503,-0.18509741873246,0.252915602463942,-0.190189085144927,-0.778892780172414,0.526692708333333,1.6770879181338,0.0265609163596583,-0.104360893032385,-0.00378024193548388,0.00109789656212302,-0.0845623298179657,0.139047747961152,-0.262969104260431,-0.670664160609438,2.94013738959765,-0.100931439914491,0.479198767334361,-0.638418079096045,0.627118644067797,1.16949152542373,-0.0784233433821446,0.109319569939331,-0.227268846580722,-0.714664018536908,2.99569106221845,0.0324884214368826,0.197313719219699,0.0512008179004068
"615",34,"2000-2010",7700,-0.272210376687989,0.111853710250459,-0.0797701200434908,0.256772157447181,0.172180945793861,-0.275466185835254,-0.115129807511678,0.974316999527084,-1,-0.0744631697147644,0.104433050475155,0.321292951745855,0.342466108168999,-0.0446037536025849,0.087234637784149,-0.348317127397407,-0.019218827620467,1.3317281420765,-0.160940190133992,0.0879270186335403,-0.543452380952381,0.580357142857143,0.404761904761905,0.316964285714286,0.0766967630122437,-0.315676736644479,-0.0311827956989247,1.52177419354839,-0.15057928214448,-0.110153609831029,-0.0972603785103786,-0.10814712417823
"317",35,"1990-2000",7801,-0.0542632710120395,-0.0280886032438828,0.0986391813683924,0.152195384753524,-0.220534794260104,-0.11679088821946,-0.691985863414435,0.327082184225041,-0.810416830824994,2.7139869461298,-0.0207336132636363,0.18135182366537,0.188353671870155,-0.0264870042074786,-0.111764009777158,-0.213750323080899,-0.568517700201306,0.605114155251141,4.04170471841705,-0.104497955474784,0.219354838709678,-1,3.35483870967742,1.61290322580645,-0.130178244328589,-0.210050707506767,-0.527084861824407,0.571681864235056,4.67043439716312,0.129550224345057,0.183890283948233,0.133883810377175
"616",36,"2000-2010",7801,-0.130290928939455,-0.00682228702074504,0.0348408605570449,0.529828706438275,-0.167527517773917,0.127724757057667,-0.612660391348607,-0.384713629910571,2.21264028352038,0.315348999456234,-0.0391711290104846,-0.06333092857879,-0.127256310644244,0.0343408786837263,-0.077595102494394,0.153177138800142,-0.273408699926272,-0.206131727697223,0.584990545739062,-0.125103152335369,0.440619621342513,NA,0.568674698795181,-0.253012048192771,-0.057267745013202,0.132489752272322,-0.280917977050574,-0.260122606523878,0.690864705126558,0.0238257317903336,-0.0967039966031528,0.00929738832961604
"318",37,"1990-2000",8100,-0.0697240954877266,0.0271909423923528,0.140865964354089,-0.301048435087867,-0.0475166681932658,0.592017281890248,-0.278955700308826,0.565425124329522,-1,2.00346761599301,0.0405409941588419,0.0537809195323793,5.70939194975059e-05,0.00203270463709292,-0.0359053074478059,0.345147527191875,-0.0849956933677864,0.674784668389319,0.400516795865633,-0.00609619477949132,0.116393442622951,-0.534836065573771,-0.468384074941452,-1,-0.0464707969891106,0.39088131524388,-0.00276434001382174,1.17045408349933,0.662059433310297,0.00490998314981716,-0.0624742366109649,-0.0120813482350724
"617",38,"2000-2010",8100,0.0214014962288425,-0.019721232689858,-0.0736822182519602,0.302053397398123,-0.0358882171164456,0.186623806012018,0.483666028285209,0.169730897662542,Inf,0.382834356460001,0.0149826377646977,0.113402675508602,0.0775918512949379,-0.0320642728732998,-0.0240997645600916,-0.153180587339649,-0.0334665334665334,0.853278054028523,0.873587950511027,-0.0133078450113963,-0.688378033205619,-0.0651340996168583,2.50574712643678,NA,-0.0309970727938963,-0.0606680684720792,-0.000978079512110901,0.696537225333037,0.948092744951384,0.0143159556869859,-0.0256579963377238,0.00903407814942871
"319",39,"1990-2000",8200,-0.0456044111944463,0.141337899190917,0.112710580579107,-0.333907641929887,-0.331989499272425,-0.00146338515219364,-0.604445298345954,-0.035696720923854,0.479158648616991,8.3882151403089,-0.0232179720125093,0.166333788538613,0.0593017711161123,-0.00620764723835907,-0.24653885350439,0.127583017008992,-0.572440796386267,0.402079595796873,15.9765313220811,-0.141184210526316,1.79412955465587,-0.718421052631579,3.50526315789474,2.80131578947368,-0.286341687777462,0.0966258124670621,-0.552841371295758,0.202931375920502,18.8634514816967,0.145985405530196,0.0144062078272604,0.12422954288076
"618",40,"2000-2010",8200,-0.0472385861745888,-0.0872941115960045,0.0148488207215391,0.320795091427545,-0.0376240402236401,0.0334785890470324,0.308251632824395,-0.490555213917397,0.613014797289169,0.0855334828639328,0.000127755362072598,0.0615578947368421,0.0269852093002065,-0.0164339660125793,-0.0746946681618923,0.216868778280543,0.719488491048593,-0.331955484896661,0.10788025210084,0.0718418514946962,-0.458504331965344,-0.0686274509803921,-0.476102941176471,0.138344226579521,-0.139342389861518,0.293955726708574,0.776857097474453,-0.291456630450063,0.118879603418618,-0.0275269829861585,-0.0597888028283673,-0.0332502693385047
"320",41,"1990-2000",8300,-0.117730737697769,0.139674005546712,-0.0441228196840277,0.163702116446146,-0.10139933553176,-0.102570212577306,-0.582902812403008,-0.315678836819247,0.985617597292724,3.42557142447446,-0.0476211078010852,0.312440645773979,0.439155611483172,-0.162144637039804,-0.0131584685156114,-0.118882212478272,-0.557235767148304,-0.240659340659341,3.83975365294047,-0.173469387755102,-0.104591836734694,0.102040816326531,0.901020408163265,Inf,0.0327646209999151,-0.0989322176444913,-0.582766439909297,-0.434499514091351,3.429094714809,0.000665154950869334,0.161464585834334,0.0351033059039339
"619",42,"2000-2010",8300,-0.160345614682043,0.227609463555471,0.1538905488928,-0.371044983832017,-0.0763881425106389,-0.1528623351539,-0.565251028910971,-0.729679895371026,1.66096352994147,0.831309501594698,0.0896461315875718,-0.0267379679144386,-0.099128868703874,0.0257188349232765,0.144140098787607,-0.23409174990751,-0.772905525846702,-0.675579322638146,0.996865203761756,0.132013201320132,-0.371794871794872,-1,-0.594202898550725,1.68333333333333,0.156986392300033,-0.193463740458015,-0.719465648854962,-0.727966689798751,0.846851145038168,0.0675511514039117,-0.00335917312661503,0.0461165795929259
"321",43,"1990-2000",8400,0.0768634755392257,-0.0959786871270247,0.0465415593596929,-0.061391053028399,-0.397800673123154,0.0446996577880808,-0.595953027950311,-0.0697995797640212,0.183091787439613,5.84021739130435,-0.192434021999913,0.202532900632653,0.305142672137827,-0.199279462107702,-0.268796746406472,0.132103381014304,-0.446840948836375,0.024880797572605,5.71742522756827,-0.264346325327197,0.380883251833741,-0.749877750611247,1.39700488997555,6.08679706601467,-0.371672453703704,0.119791666666667,-0.182748538011696,-0.257507507507508,5.56944444444444,0.0763125763125763,0.174739126304368,0.11599779549742
"620",44,"2000-2010",8400,-0.250256001820457,0.21038242086673,-0.000282387696585285,0.419479267116683,0.0260433782451527,-0.400742089811895,-0.144463667820069,-0.694148936170213,-0.644852941176471,1.03607649956534,0.0622615046706715,-0.0875909154816077,-0.225637422204377,0.213511893785728,0.164560011702045,-0.379142234620102,0.21335904628331,-0.531068967619977,0.867325364761047,0.0980218368657673,-0.263987348674883,0.970134874759152,-0.22907765770294,-0.0265215912954776,0.388836431327056,-0.464949219717612,-0.0190735694822887,-0.786755123800498,1.6158038147139,0.127666644513857,-0.0992852169098216,0.0189900102392896
