"","X","Data.Measurement.Year","Census.Tract.Code","prop.change.population.under.18","prop.change.population.young.adult","prop.change.population.middle.aged","prop.change.population.older.adulthood","prop.change.population.race.White","prop.change.population.race.Black","prop.change.population.race.Native","prop.change.population.race.Islander","prop.change.population.race.Other","prop.change.population.race.Latino","prop.change.households.Nonfamily","prop.change.housing.Owner.Occupied","prop.change.population.Owner.Occupied","prop.change.population.Renter.Occupied","prop.change.housing.householder.race.White","prop.change.housing.householder.race.Black","prop.change.housing.householder.race.Native","prop.change.housing.householder.race.Islander","prop.change.housing.householder.race.Other","prop.change.housing.owner.occupied.householder.race.White","prop.change.housing.owner.occupied.householder.race.Black","prop.change.housing.owner.occupied.householder.race.Native","prop.change.housing.owner.occupied.householder.race.Islander","prop.change.housing.owner.occupied.householder.race.Other","prop.change.housing.renter.occupied.householder.race.White","prop.change.housing.renter.occupied.householder.race.Black","prop.change.housing.renter.occupied.householder.race.Native","prop.change.housing.renter.occupied.householder.race.Islander","prop.change.housing.renter.occupied.householder.race.Other","prop.change.household.size.renter.occupied","prop.change.household.size.owner.occupied","prop.change.household.size"
"329",14,"2000-2010",111,-0.124133051366414,0.123210887860135,-0.0674355470210255,0.0673115119761781,-0.167154823163044,-0.0131475200600244,0.360494781600309,-0.178755877288541,0.451194433706996,0.240910594415646,0.330064430197747,-0.0466531345782306,-0.039886912547253,0.0504399291728035,0.0433403068340308,-0.0261537087893036,1.65018518518519,-0.0292926356589145,-0.4432384064737,0.0364734968290004,-0.0586913822142647,1.4323906871096,0.0920937778859415,-0.475675140932676,0.0678777759225248,-0.0361581284729864,1.82987610619469,-0.142461786001609,-0.429528118044471,-0.0881621864277486,-0.0723002885065527,-0.0817578541540526
"169",15,"1990-2000",112,-0.0295382385626918,-0.210563904520282,0.0865855866664815,0.27617701887258,-0.340825887019114,-0.0490347799049439,0.0352553191489361,-0.313842404750124,-1,0.346697147944935,0.123862916776395,0.0275611490814786,0.0155300727641153,-0.0379872340425534,-0.0315146280871258,-0.0676237242686088,1.83807778524994,-0.186231932285619,-0.0508149816605634,-0.0220648397752297,-0.0378521478521479,2.168125,-0.0834219707283865,-0.125817617866005,-0.0825237955058385,-0.0552639703612226,1.15189873417722,-0.40225035161744,0.134108792336641,-6.07733847302518e-05,-0.0422323160184464,-0.0319548837013526
"330",16,"2000-2010",112,-0.0598223264528755,0.0404138042989013,-0.0741226048148121,0.13926182939075,-0.339021115659433,-0.344302845608897,0.488107017057822,0.00512491503028358,Inf,0.203114637098901,0.288053300582133,-0.0153287947112647,-0.00641158432147597,0.011090281996187,0.0695861278988596,-0.132703420552026,-0.477267400984298,-0.102378365326572,-0.13092025140605,0.0545576530145467,-0.142380745251559,-0.382920110192837,0.00275482093663906,-0.148740511722853,0.136690647482014,-0.144850786037836,-0.763189448441247,-0.431654676258993,-0.113478448010822,-0.068836443760121,-0.0233775774271642,-0.0357364669499589
"170",17,"1990-2000",204,-0.0543291188520569,-0.142724075701952,0.0414881477989237,0.276950917118593,-0.324337702658149,-0.076579425921569,-0.396099024756189,-0.235942853956732,-0.178023672584813,0.372915552526746,0.472678259295774,0.0281321585731607,0.0287500621608847,-0.0634038629111202,-0.109757436769777,0.0514281656636665,0.0205038078500293,0.0205038078500293,0.497622471260432,-0.118708936021385,0.165203053872899,-0.255564715581204,0.023598516075845,0.779381899342489,-0.0938718692552095,-0.0750374355277023,1.17813765182186,-0.0198380566801621,0.194950517318939,-0.0377705152594182,-0.0414863420587938,-0.0406643395161828
"331",18,"2000-2010",204,-0.0967108892078297,0.0525296774019092,-0.0695049031865626,0.175058477194407,-0.245871706257695,-0.186656463147478,-0.142116221843649,-0.169942028831678,-0.711635704821395,0.159913097770658,0.13955930151042,-0.01619521548235,0.0031241783922413,-0.00756781081663586,0.0785158673708742,-0.0912962470055896,0.448246606334841,0.0114738202973497,-0.290829095423057,0.0673610420785609,-0.127651923768429,0.962783171521035,0.0111307247229577,-0.27897761046166,0.113114015322217,-0.0414746543778802,-0.303571428571429,0.0317460317460318,-0.318264014466546,-0.0871057513914657,-0.0217793078929895,-0.0414853066054392
"171",19,"1990-2000",205,0.0614793320101113,-0.22708381335989,0.249090025208217,0.0244143033292232,-0.400776961566111,-0.135234679007799,0.138238114810248,-0.292666314367917,-0.487792848335388,0.313507097168148,0.0503173781567547,0.0309946096331073,0.081506424097413,-0.0547540253552488,-0.162626657169772,-0.0301251956181534,0.876056338028169,-0.0655658086449732,0.861680427391938,-0.119577037814731,0.326833073322933,0.213104524180967,0.516380655226209,0.937597503900156,-0.208437756497948,-0.0590257352941177,1.55811764705882,-0.382910216718266,0.857960064759849,-0.0164945884199109,0.0645005110549251,0.0133794260092756
"332",20,"2000-2010",205,-0.0404688300131798,0.0218316696427701,-0.0505432459461966,0.099519599637302,-0.219754484864682,-0.236346516007533,0.813677024482109,0.0862312487823885,-0.0454331450094162,0.088077448127357,0.0137823577063705,-0.0580811825628918,-0.0654750405851033,0.0481754733461421,0.0887552836270289,-0.238465467340106,-0.0551330798479087,0.380959344837672,-0.14633645051896,0.0645864647701758,-0.140174379610999,-0.164058424621805,-0.197496087636933,-0.22947993921662,0.130105540251812,-0.279029658740705,-0.0193468228611999,1.1396069319392,-0.137660445042318,-0.00703092738692916,-0.0151198953033613,-0.00837385710606574
"172",21,"1990-2000",206,-0.0384479934315118,-0.145822865784937,0.136844168102,0.0679825606327727,-0.33855576546364,-0.196790032277477,-0.40773775707306,-0.25788827392287,Inf,0.261368077312861,0.224881347691322,0.0134511168527143,0.0541858819217833,-0.14953460922928,-0.0738871350340826,-0.148081836830172,0.000665778961384819,-0.166111850865513,0.291181650272755,-0.0704583035481984,-0.130161400136169,0.48107653490328,-0.111354079058032,0.250686851696103,-0.096485623003195,-0.145966453674121,-0.249201277955272,-0.47444089456869,0.422101108814133,-0.128699834541561,0.0096918258278786,-0.0283570528294985
"333",22,"2000-2010",206,-0.0201068803767781,0.00113032393059059,-0.10200507384762,0.130666658030011,-0.401565125642982,0.136418529968368,0.121969222199011,-0.142023535965462,0.649954738527958,0.140516158675895,0.189213978994732,-0.088237583077809,-0.0653706073438032,0.223613821949372,0.0305370265299621,0.0498070319384934,0.742762661716076,0.246075303126994,-0.301079557540949,0.0398051729929459,0.0512820512820514,1.45299145299145,0.168091168091168,-0.311440995651522,0.0519574893269145,-0.116443189837685,-0.138532110091743,1.15366972477064,-0.344535301156761,-0.11240253369365,-0.0102677401766052,-0.0333002974050479
"173",23,"1990-2000",207,0.0279234453920842,-0.178011390292134,0.0932705407796155,0.146290387588749,-0.461781220031482,-0.0149305651544892,0.204796702267191,-0.361457747798389,-0.698800824433202,0.472758682997626,-0.0339873535428678,-0.0268686277598973,-0.0231481746579363,0.062437138495224,-0.164684854959323,0.0748861169057858,3.64664310954064,-0.0264176341914858,0.957056744959468,-0.12875725247988,0.0524355727692537,6.63990267639903,0.0823195458231955,0.623479318734793,-0.261751152073733,0.0639468690702088,2.01451612903226,-0.282258064516129,2.44516129032258,0.00416792282182697,0.0281654126254042,0.0227855415924971
"334",24,"2000-2010",207,-0.0512259938083887,0.108468025192729,-0.0827588922929838,0.096260614658562,-0.393848632893142,-0.16277461138669,-0.0658475110270951,-0.294979253605355,-0.252678008821676,0.16560860608932,0.106943926697894,-0.166845799414937,-0.165827867718895,0.419171860475272,0.101599601134976,-0.0337174562526676,-0.420230473751601,-0.242346641834478,-0.263142082561392,0.061998447495918,0.0309229864785421,-0.456349206349206,-0.283660130718954,-0.137468320661598,0.258869079776697,-0.23439067685421,-0.497568881685575,-0.0956239870340356,-0.464073473797947,-0.0404471828584235,-0.024671021490107,-0.0250530952711585
"174",25,"1990-2000",208,-0.0291084772715722,-0.272589073601012,0.279156800820271,0.786132264748296,-0.516772251630057,-0.224718040734727,-0.87579538163924,-0.494821600321142,0.886357641354035,0.614849055496339,-0.164015392685486,0.0270677127997417,0.0406808222583591,-0.118648590112662,-0.109387385916207,-0.157079624091027,-0.564122319537922,-0.403535805683472,1.05215960405888,-0.128352997049505,-0.0471318637577122,-0.681707197809362,-0.434146129438866,1.07282066411226,-0.0489550188088637,-0.332603136237549,Inf,-0.290890832252396,0.891685632000025,-0.0145520652279397,0.0500815827515541,0.0350761761847361
"335",26,"2000-2010",208,-0.171184785172679,0.145893274507955,-0.157680109097239,0.951500415421266,-0.093566362747464,-0.362037782177247,0.558867016622922,0.171914211078225,-0.884528369139043,0.063050013602698,0.394901110360697,-0.0448442939303057,-0.0482838545815105,0.166278302148152,0.0991292703736809,-0.253031400779014,1.38136837121212,0.465457459207459,-0.259081414015969,0.120947700872158,-0.251931228688813,0.994538361508452,0.296449934980494,-0.324630683165104,0.0362247379830141,-0.271371951219512,2.33087108013937,0.943008130081301,0.0573176764582466,-0.0715840338528394,-0.0870880029830693,-0.0853840286928695
"175",27,"1990-2000",301,0.0119801967443036,-0.187003980321083,0.274684614786573,0.0110485001560553,-0.477420854666589,-0.246069796680912,-0.0749460072169235,-0.28270403510427,-0.660813535979539,0.200403787824596,-0.0274650716280718,0.0389444007445424,0.0610877635546318,-0.0464846581021672,-0.140842994108688,-0.138579802930457,0.961631139944393,-0.0501575532900833,0.526071594068582,-0.112463943648504,0.264756120706016,1.48434237995825,-0.337508698677801,0.421808254376104,-0.170277777777778,-0.185531914893617,0.860833333333333,0.226923076923077,0.60619298245614,-0.00539499036608862,0.0325444364232337,0.0128572553621175
"336",28,"2000-2010",301,-0.0773672508734553,0.00643132947948274,-0.0740500282482718,0.26887569658504,-0.223990093764643,-0.285578747628084,-0.0495091164095372,0.178903421507551,0.232117812061711,0.0494300677874208,0.231467391304348,-0.0938365913835642,-0.0818686636893079,0.0733948918210981,0.132560531527503,-0.141704545454545,-0.0190909090909091,0.108853754940711,-0.328087641745147,0.100989907769569,-0.149475383373688,0.5154802259887,0.217796610169492,-0.365639997570014,0.17580673230568,-0.180397127165188,-0.217816404128191,0.0342205323193916,-0.316384255640492,-0.0723287905327466,-0.0552155077758479,-0.0686288026374944
"176",29,"1990-2000",302,-0.0956926901483617,-0.136958843148089,0.166384027133035,0.251399305949207,-0.353799064326139,-0.32073443662647,0.000666012460108423,-0.230684387964632,0.307249132214688,0.105680190095723,0.173301207027392,0.0184581132783968,0.017554895600236,-0.030444458059706,-0.0965647210833975,-0.375163348985411,0.430324695547134,-0.280736350990278,0.371424885994377,-0.0626018079487024,-0.307632780457606,1.00686150591998,-0.197255397632007,0.172613845028828,-0.179720342243996,-0.388524827420041,0.0598262032085561,-0.544924839991761,0.758263503313461,-0.0541614956708874,-0.0667287994713233,-0.0634728798917319
"337",30,"2000-2010",302,-0.0604422538304955,-0.0715196488718126,-0.0633457255360699,0.271785375610487,-0.345670764630358,-0.158811557353631,-0.279836173236172,-0.231546067461894,-0.823799917051783,0.0586179117598014,0.308725115859247,-0.0489888761047756,-0.0435842490962848,0.0799896397849961,0.101113552042434,-0.0724952957887229,0.212361708498546,-0.00139690198586531,-0.289195069427282,0.0649104166068081,0.050071170376871,0.313245257452574,-0.277715108401084,-0.236880367808653,0.213516725132883,-0.190882847402228,0.0577046775076684,1.41359472684237,-0.371425868581429,-0.0764693703252791,-0.0497263637804774,-0.0565450446660243
"177",31,"1990-2000",401,0.163011366560279,-0.221494077278546,0.152430745836851,-0.0225123856828832,-0.228027288866084,0.153598719618396,-0.190878675823208,0.326711911703625,23.2736397253038,0.57410875794394,0.230673323482116,-0.00362065679984758,-0.00851998012563253,0.0147947446449568,-0.0724913716659838,0.185323617328485,0.0824584168927686,0.395801642835412,0.410650596482597,-0.0458601262462391,0.647694334650856,-0.049407114624506,0.131658196875588,0.0539181990032652,-0.12660806323891,0.0815759743927697,0.176714601769912,0.716618948464341,0.745459992625369,-0.0170491227299678,-0.0306292992535042,-0.0256793361746325
"338",32,"2000-2010",401,0.0694950738997978,0.0981654994021193,-0.0441211840363868,-0.0725478875549664,-0.219816530966056,-0.097472213337598,-0.0191396129857669,-0.0512058122715621,-0.782031025107948,0.354935032069998,0.0322116913682336,-0.00518962502794709,0.0182662951506198,-0.030990252883744,-0.00720105613892735,-0.0156570053719351,0.111760726710476,0.370892926169308,-0.0570931580981832,-0.0330073727174882,0.23067385187658,1.19590824550527,0.919851208927464,0.162539659385143,0.0537668032117631,-0.1005146145461,-0.535934291581109,-0.0718685831622176,-0.186581454906213,-0.0131986789609699,0.0539197069849027,0.0287509665408692
"178",33,"1990-2000",403,-0.00214990535238138,-0.190745217280933,0.167789559837012,0.10720550460965,-0.353570095290642,-0.0139160546339415,-0.0817093258778579,-0.160419955088327,-0.370314966316245,0.228201054738665,-0.0335717916331088,0.0972628694343545,0.055027508153882,-0.0691521615695523,-0.0921003501149504,0.010861689211346,-0.563765044834389,-0.258400576218462,0.461976606500965,-0.0930565522552641,0.761525401593314,-0.284380305602716,0.166195057536314,0.365757848130763,-0.117987213950425,-0.150143492545314,-0.701222321597962,-0.521955714556739,0.633317975264475,0.0628111050295912,-0.0390532615838888,0.000108260492600107
"339",34,"2000-2010",403,0.0341549495613252,-0.076389877488455,0.0217698587719685,0.0102115648571133,-0.331337825360142,0.200809686163229,-0.384200160941934,0.0610704919154369,0.436866291135488,0.0947391299830756,0.103438582607931,-0.0562303059833876,-0.0457260671606019,0.0667906632217222,0.0168892985134857,0.258064381806534,0.374665470852018,0.364557636507518,-0.185178128164328,0.0150167467403368,0.365533230293663,-0.0896445131375581,0.489672614865814,-0.301645105968538,0.0410928603226306,0.133321314102564,0.97099358974359,0.182596153846154,-0.125071138211382,-0.025143770891436,0.00626698312399426,-0.00413462154621494
"179",35,"1990-2000",404,-0.00768692661766238,-0.208247713286366,0.361579191726274,0.376390068155405,-0.464451401329781,-0.652736935357821,-0.569565287776855,-0.42056865662269,-0.846273317063163,0.192623689544041,-0.024763522186457,0.210686427457098,0.0893442510068201,-0.014041656046912,-0.0438780352089356,-0.667829686160419,0.00890535621424867,-0.473614596757783,0.527115834633385,-0.0997352162400705,0.818181818181818,Inf,0.818181818181818,0.0909090909090909,-0.0403549092861652,-0.669214481227083,-0.156496927129061,-0.539907414797669,0.585001122976091,0.027409345762411,-0.0735379270411118,0.0174037643323915
"340",36,"2000-2010",404,-0.0750840276642012,0.00838263351577191,-0.0498528057639989,0.527071243014014,-0.0821506642911827,-0.0166970016819415,0.753247798887859,-0.606413759433338,1.00371177015755,0.0110665380805516,0.361110557272455,-0.105373342637823,-0.099770477089921,0.0190109516040982,0.100818947409127,0.134974117549031,0.0572860496098458,-0.512021823256994,-0.199403171489703,0.127450980392157,-1,-1,-0.5,-0.233333333333333,0.0998543711072278,0.154621347644604,0.275366063738157,-0.50947459086994,-0.198646608846931,-0.0977471834625322,-0.0916666666666667,-0.0973365074180207
"180",37,"1990-2000",600,-0.089687520134012,-0.191654816156797,0.217097998355372,0.233015694878543,-0.318680926916221,-0.070888238657384,-0.132538050185109,-0.404824717765894,-0.624099821746881,0.0681940754457903,0.258470893883165,0.0515577552762678,-4.67914438503506e-05,6.53378706854474e-05,-0.103374637066895,-0.31044651840544,2.84311140408701,-0.091628213579433,0.344227307259135,-0.103070790518201,0.196078431372549,Inf,0.661220043572985,0.251895424836601,-0.112359885523492,-0.408850816935329,2.38063439065109,-0.624373956594324,0.483339579571394,-0.0123001145159287,-0.114781264046696,-0.0742298421228
"341",38,"2000-2010",600,-0.0630162373781911,-0.00648877623344077,-0.0188776207476911,0.112387002099671,-0.147414340217241,0.260785450481803,1.3735984768352,0.509525347110106,-0.0110006346519991,0.00375687888216644,0.166887590180621,-0.10553398544051,-0.104309311926021,0.136512853465002,0.0480084405935091,0.129981378026071,0.712092997009198,0.158955259513919,-0.170293393757081,0.0907852521610012,0.111238532110092,2.15825688073395,-0.157798165137615,-0.342867995091451,0.0106413800390615,0.0385233423545331,0.260863028116073,1.16147947677041,-0.0323609319109208,-0.0573956708164659,-0.0455409920765761,-0.046292120361749
"181",39,"1990-2000",800,-0.0516771058617625,-0.146168323013029,0.253092416027469,0.0826358278058251,-0.442896096113401,0.0205199631690772,-0.596044181245573,-0.0279813111221614,-0.777824299685066,0.0835238642258015,0.139631773079533,0.0758499262987558,0.0761658270497094,-0.0490534227765447,0.0632593440840214,-0.141460382088856,0.0757604850934815,-0.377191298103774,-0.299449573724995,-0.0140889955834213,0.999833729216152,-8.31353919239938e-05,0.599866983372922,-0.139415813247148,0.121068316850477,-0.151055408970976,0.131926121372032,-0.757444402563136,-0.350253888034181,-0.0316390051549091,-0.0355314480159772,-0.0344268344352594
"342",40,"2000-2010",800,-0.0567988083820825,-0.0275628626692457,-0.00933880899328647,0.143923626422083,-0.0655431014279596,-0.325460087052062,1.54944219066937,0.0926180817154448,0.0197768762677484,0.0163167473756053,0.270165631469979,-0.10686460807601,-0.078176980719309,0.0539625783699059,0.0326023419203747,-0.103034997131383,0.130857142857143,0.113722943722944,-0.166232445520581,0.0475903636057239,-0.208646616541353,1.11027568922306,-0.340538847117795,-0.316672633965867,0.0329136028386203,-0.150015360983103,-0.126728110599078,1.32872503840246,-0.112939607082222,-0.100477452601055,-0.0399695682212807,-0.0762550376275867
"182",41,"1990-2000",900,0.00639583530536386,-0.181611683463215,0.204802625246643,0.047474447379384,-0.39557907603956,-0.595520598414306,0.211687211676624,0.290710290699012,-0.955823903740956,0.10383060420184,-0.0228934379990133,0.0546532218988463,0.0467312036208126,-0.0583732516753652,0.0156951284842491,-0.593952543891808,2.22643113772455,0.398120159680639,-0.190315908229308,-0.00680235754086451,1.03948942377826,10.2171918307805,-0.184204230488694,-0.223258283284448,0.0398031553046751,-0.607142857142857,0.904761904761905,1.05714285714286,-0.151343705799151,0.0114009818639186,-0.00236820584788242,0.00718164590520647
"343",42,"2000-2010",900,-0.0882425624828263,0.0716539868958778,-0.035869064338128,0.0723946831056584,-0.0242031722230729,1.06541080991596,0.859960614915512,0.851389367842169,2.83991868885783,-0.0137708836234277,0.165863608374384,-0.126891216005002,-0.113966795983252,0.152767468062095,0.00343284372572559,1.15197876447876,0.448469387755102,0.514010989010989,-0.203251194094659,0.0647394120577977,0.280829596412556,0.210966163880962,0.793161434977579,-0.387491544955783,-0.049872188995762,0.974381295858724,0.628864569083447,0.292749658002736,-0.0381942544459643,-0.0682743318541256,-0.0538037345257669,-0.0686476125776398
"183",43,"1990-2000",1001,-0.0283834513719572,-0.174844982699968,0.201246312074338,0.0520402713506162,-0.240789786244332,0.198701298701299,3.26204906204906,-0.147590187590188,0.0655122655122656,0.0275517548244821,0.128043570791662,-0.0336365854508696,-0.0142135642135643,0.0227417027417027,0.0444477418905724,0.35284139100933,3.91942324003393,-0.0161153519932146,-0.400724805304958,0.0350435785874143,0.357508135750814,1.54532775453278,0.0181311018131101,-0.394169922888067,0.0657500935278713,0.303030303030303,Inf,-0.0692640692640693,-0.417114871660326,-0.109095849466748,-0.0555673961733617,-0.0761215036024196
